CONFIGURATION:
{u'simulation': {u'stdev_factor': 0.01, u'power_mgmt_enabled': False, u'tasks': {u'loc': {u'mean_service_time': {u'gpu': 90, u'cpu_core': 200, u'loc_accel': 10}, u'priority': 1, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.9, u'cpu_core': 2.0, u'loc_accel': 0.1}, u'power': {u'gpu': 4.457, u'cpu_core': 6.133, u'loc_accel': 0.02197}}, u'detect': {u'mean_service_time': {u'gpu': 0.4607, u'cpu_core': 3.654, u'det_accel': 0.278}, u'priority': 2, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.004607, u'cpu_core': 0.03654, u'det_accel': 0.0027800000000000004}, u'power': {u'gpu': 90, u'cpu_core': 200, u'det_accel': 10}}, u'Frontier': {u'mean_service_time': {u'cpu_core': 396}, u'priority': 9, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 3.96}, u'power': {u'cpu_core': 5.98}}, u'track': {u'mean_service_time': {u'gpu': 17, u'tra_accel': 2, u'cpu_core': 1820}, u'priority': 3, u'deadline': 1000, u'stdev_service_time': {u'gpu': 0.17, u'tra_accel': 0.02, u'cpu_core': 18.2}, u'power': {u'gpu': 12.79, u'tra_accel': 0.59, u'cpu_core': 5.6}}, u'sp': {u'mean_service_time': {u'gpu': 379, u'cpu_core': 1004}, u'priority': 11, u'deadline': 1000, u'stdev_service_time': {u'gpu': 3.79, u'cpu_core': 10.040000000000001}, u'power': {u'gpu': 3.302, u'cpu_core': 1004}}, u'mission': {u'mean_service_time': {u'cpu_core': 0.0022}, u'priority': 5, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 2.2000000000000003e-05}, u'power': {u'cpu_core': 3.534}}, u'motion': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 6, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 4.222}}, u'collision': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 7, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 0}}, u'fusion': {u'mean_service_time': {u'cpu_core': 1}, u'priority': 4, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.01}, u'power': {u'cpu_core': 0}}, u'map': {u'mean_service_time': {u'gpu': 761, u'cpu_core': 973}, u'priority': 10, u'deadline': 1000, u'stdev_service_time': {u'gpu': 7.61, u'cpu_core': 9.73}, u'power': {u'gpu': 3.533, u'cpu_core': 2.995}}, u'path': {u'mean_service_time': {u'cpu_core': 8}, u'priority': 8, u'deadline': 1000, u'stdev_service_time': {u'cpu_core': 0.08}, u'power': {u'cpu_core': 0}}}, u'sched_policy_module': u'policies.ms3_update2', u'drop': True, u'servers': {u'gpu': {u'count': 2}, u'tra_accel': {u'count': 1}, u'cpu_core': {u'count': 8}, u'loc_accel': {u'count': 1}, u'det_accel': {u'count': 1}}, u'max_tasks_simulated': 10000, u'max_queue_size': 1000000, u'mean_arrival_time': 50, u'arrival_time_scale': 2.9}, u'general': {u'random_seed': 0, u'pre_gen_arrivals': False, u'basename': u'policy:ms3_update2__stdev_factor:0.01', u'output_trace_file': None, u'working_dir': u'/home/hiwot/meta-stomp2/sim_16042020_202749_new_arrival_50_map_rheftmapping_50_trace_50', u'input_trace_file': (False, '../mv_mapping_50_trace_50.trc'), u'logging_level': u'INFO'}}

/home/hiwot/meta-stomp2/sim_16042020_202749_new_arrival_50_map_rheftmapping_50_trace_50/../mv_mapping_50_trace_50.trc

Running STOMP simulation...
Dropped,DAG ID,DAG Priority,DAG Type,Slack,Response Time,No-Affinity Time,Energy
0,0,3,0,2992.4,1462,293,6320.2027
0,1,1,0,2990.4,1464,295,6320.2027
0,2,1,1,470.3,14,2,0.2197
0,3,1,2,2188.0,1118,194,3893.5857
0,4,1,0,1220.4,3234,297,6320.2027
0,5,1,1,470.3,14,2,0.2197
0,6,3,2,2066.0,1240,249,3642.1397
0,7,3,0,2404.4,2050,350,6697.9197
0,8,3,2,1604.0,1702,249,3642.1397
0,9,3,2,2059.0,1247,196,3738.1337
0,10,3,0,2471.4,1983,350,6716.01349
0,11,1,1,470.3,14,2,0.2197
0,12,2,2,1046.0,2260,196,3360.1027
0,13,1,0,2249.4,2205,350,6709.8797
0,14,3,0,2450.4,2004,350,6662.0397
0,15,1,0,2272.4,2182,350,7403.60364
0,16,3,0,2376.4,2078,350,7383.8647
0,17,3,1,369.3,115,4,0.2197
0,18,3,0,2625.4,1829,350,6856.7847
0,20,3,0,2598.4,1856,348,7221.4047
0,21,3,0,2764.4,1690,297,7081.1587
0,22,3,1,121.3,363,4,0.2197
0,23,3,2,1992.0,1314,196,4465.9317
0,24,3,0,2394.4,2060,346,7596.63758
0,25,3,0,2216.4,2238,346,8132.6847
0,26,3,2,1420.0,1886,194,6606.9297
0,28,1,0,2137.4,2317,348,8363.2997
0,29,3,2,2232.0,1074,194,3738.1337
0,30,3,1,345.3,139,4,0.2197
0,31,1,2,2000.0,1306,245,3869.7597
0,32,1,0,2458.4,1996,346,7407.8947
0,33,3,2,2004.0,1302,247,3851.7897
0,34,2,1,470.3,14,2,0.2197
0,35,1,1,470.3,14,2,0.2197
0,36,1,1,470.3,14,2,0.2197
0,37,1,0,2992.4,1462,293,6320.2027
0,38,1,2,2339.0,967,194,3360.1027
0,39,1,2,2076.0,1230,245,3642.1397
0,40,3,0,2727.4,1727,346,6602.2397
0,41,1,0,2725.4,1729,348,6602.2397
0,42,1,2,2076.0,1230,245,3642.1397
0,43,1,1,470.3,14,2,0.2197
0,44,3,1,470.3,14,2,0.2197
0,45,1,0,2727.4,1727,346,6602.2397
0,46,1,0,2988.4,1466,297,6320.2027
0,47,1,0,2990.4,1464,295,6320.2027
0,48,1,2,2076.0,1230,245,3642.1397
0,49,3,0,2727.4,1727,346,6602.2397
0,50,1,1,470.3,14,2,0.2197
0,51,1,1,470.3,14,2,0.2197
0,52,3,2,2339.0,967,194,3360.1027
0,53,1,1,470.3,14,2,0.2197
0,54,1,2,2339.0,967,194,3360.1027
0,55,1,0,2725.4,1729,348,6602.2397
0,56,1,2,2074.0,1232,247,3642.1397
0,57,1,1,470.3,14,2,0.2197
0,58,3,2,2075.0,1231,245,3642.16167
0,59,3,2,2206.0,1100,194,3829.9917
0,60,3,1,470.3,14,2,0.2197
0,61,1,1,470.3,14,2,0.2197
0,62,3,2,2339.0,967,194,3360.1027
0,63,3,1,470.3,14,2,0.2197
0,64,1,0,2826.4,1628,247,6010.2197
0,65,3,0,2826.4,1628,247,6010.2197
0,66,3,0,2824.4,1630,249,6010.2197
0,67,3,1,470.3,14,2,0.2197
0,68,3,0,2834.4,1620,295,6871.3507
0,69,3,0,2795.4,1659,293,7016.2037
0,70,1,1,470.3,14,2,0.2197
0,71,1,0,2826.4,1628,247,6010.2197
0,72,1,0,2727.4,1727,346,6602.2397
0,73,3,2,2074.0,1232,247,3642.1397
0,74,3,2,2339.0,967,194,3360.1027
0,75,1,2,2339.0,967,194,3360.1027
0,76,1,1,470.3,14,2,0.2197
0,77,3,0,2727.4,1727,346,6602.2397
0,78,1,1,470.3,14,2,0.2197
0,79,3,2,2067.0,1239,247,3642.29349
